,Name,Cuisine Style,Rating,Price Range,Reviews,URL_TA
98,Kazan Restaurant,"['Mediterranean', 'European', 'Turkish', 'Middle Eastern', 'Vegetarian Friendly', 'Vegan Options', 'Halal', 'Gluten Free Options']",4.381272973013411,2.0,"'Ah.Ma.Zing', 'Turkish twist to middle eastern', '', ''",/Restaurant_Review-g186338-d734125-Reviews-Kazan_Restaurant-London_England.html
99,The Blues Kitchen - Shoreditch,"['American', 'Bar', 'Barbecue', 'Central American', 'Vegetarian Friendly', 'Gluten Free Options']",4.379756663601066,2.0,"'Great food - no time to linger', 'Good location for Christmas party', '', ''",/Restaurant_Review-g186338-d6615960-Reviews-The_Blues_Kitchen_Shoreditch-London_England.html
100,Homeslice Neal's Yard,"['Italian', 'Pizza', 'Vegetarian Friendly', 'Vegan Options']",4.3795258702490525,2.0,"'Great pizza', 'Amazing place!', '', ''",/Restaurant_Review-g186338-d3452407-Reviews-Homeslice_Neal_s_Yard-London_England.html
101,Smiths Brasserie - Smiths Wapping,"['British', 'Seafood', 'European', 'Vegetarian Friendly', 'Gluten Free Options']",4.37898389151624,3.0,"'My Retirement Lunch', 'Another wonderful visit', '', ''",/Restaurant_Review-g186338-d2165221-Reviews-Smiths_Brasserie_Smiths_Wapping-London_England.html
102,Pizza Union Spitalfields,"['Pizza', 'Fast Food', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.378437014331356,1.0,"'Great spot at the east !', 'Well worth visiting. Pizza out of this wor...', '', ''",/Restaurant_Review-g186338-d4681808-Reviews-Pizza_Union_Spitalfields-London_England.html
103,Bar Boulud,"['French', 'European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.377805928098164,3.0,"'a good meal with great service', 'Delightful!', '', ''",/Restaurant_Review-g186338-d1804325-Reviews-Bar_Boulud-London_England.html
104,The Balcon,"['French', 'European', 'British', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.376036165371475,3.0,"'Just right...', 'Birthday meal', '', ''",/Restaurant_Review-g186338-d2462052-Reviews-The_Balcon-London_England.html
105,Ottolenghi - Islington,"['Mediterranean', 'Middle Eastern', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.375954502766318,2.0,"'Wow! I could eat here every day!', 'Perfect for Islington', '', ''",/Restaurant_Review-g186338-d731410-Reviews-Ottolenghi_Islington-London_England.html
106,Gokyuzu Restaurant,"['Mediterranean', 'Barbecue', 'Turkish', 'Middle Eastern', 'Vegetarian Friendly', 'Vegan Options', 'Halal', 'Gluten Free Options']",4.37579085435308,2.0,"'Consistently courteous!', 'Mr', '', ''",/Restaurant_Review-g186338-d2477885-Reviews-Gokyuzu_Restaurant-London_England.html
107,The Andover Arms,"['Bar', 'British', 'Pub', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.3754622587296765,2.0,"'Great pub, amazing food, nice atmosphere', New Year's Eve dinner, '', ''",/Restaurant_Review-g186338-d3599802-Reviews-The_Andover_Arms-London_England.html
108,Gauthier Soho,"['French', 'European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.374130304277587,3.0,"'Outstanding', Chef's private dining room - amazing exper..., '', ''",/Restaurant_Review-g186338-d1817951-Reviews-Gauthier_Soho-London_England.html
109,City Social Restaurant,"['European', 'British', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.372338261152047,3.0,"'Fantastic night out', 'Superb Dining Experince', '', ''",/Restaurant_Review-g186338-d6614484-Reviews-City_Social_Restaurant-London_England.html
110,The Promenade at The Dorchester,"['European', 'British', 'International', 'Vegetarian Friendly', 'Gluten Free Options', 'Vegan Options']",4.371554526056801,3.0,"'Afternoon Tea', 'Fabulous afternoon tea', '', ''",/Restaurant_Review-g186338-d1071328-Reviews-The_Promenade_at_The_Dorchester-London_England.html
111,Patty & Bun,"['American', 'Fast Food', 'Vegetarian Friendly']",4.371114945379377,2.0,"'Great burgers', 'Yummy burger 🍔', '', ''",/Restaurant_Review-g186338-d3696403-Reviews-Patty_Bun-London_England.html
112,Le Garrick Brasserie Restaurant,"['French', 'European', 'Vegetarian Friendly', 'Gluten Free Options']",4.369777963484973,2.0,"'Post Theatre Meal', 'Best French Food & atmosphere!:-)', '', ''",/Restaurant_Review-g186338-d680444-Reviews-Le_Garrick_Brasserie_Restaurant-London_England.html
113,Italian Pizza Connection,"['Italian', 'Pizza', 'Vegetarian Friendly', 'Vegan Options']",4.369326117417953,2.0,"'THE BEST PIZZA in LONDON - Italian Pizza C...', 'Great Italian!', '', ''",/Restaurant_Review-g186338-d2348618-Reviews-Italian_Pizza_Connection-London_England.html
114,Alexander The Great,"['Mediterranean', 'Greek', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.369326117417953,2.0,"'Best Greek food!!', 'Kyris was a great help!', '', ''",/Restaurant_Review-g186338-d5122082-Reviews-Alexander_The_Great-London_England.html
115,Peninsula Restaurant,"['European', 'British', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.3687260339209715,3.0,"'A Delightful Celebration', 'Marvellous restaurant!!', '', ''",/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html
116,The Palomar,"['Mediterranean', 'Middle Eastern', 'Israeli', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.368320933705784,2.0,"'One of our favourite places in London', 'As good as ever or even better!', '', ''",/Restaurant_Review-g186338-d6678634-Reviews-The_Palomar-London_England.html
117,Cafe Spice Namaste,"['Indian', 'Asian', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.3680441031529575,2.0,"'Best Indian food in London?', 'Brilliant birthday celebration', '', ''",/Restaurant_Review-g186338-d717921-Reviews-Cafe_Spice_Namaste-London_England.html
118,Jamon Jamon - Soho,"['Mediterranean', 'European', 'Spanish', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.367673180041652,2.0,"'Dinner', 'Good food and service', '', ''",/Restaurant_Review-g186338-d2089099-Reviews-Jamon_Jamon_Soho-London_England.html
119,The Square,"['Vegetarian Friendly', 'Gluten Free Options']",4.3675801232062375,3.0,"'Beautiful cuisine', 'Set lunch', '', ''",/Restaurant_Review-g186338-d1029286-Reviews-The_Square-London_England.html
120,Ponti's Italian Kitchen - John Princes Street,"['Italian', 'Pizza', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.3675801232062375,2.0,"'Wonderful meal.', 'Great food and service', '', ''",/Restaurant_Review-g186338-d2277273-Reviews-Ponti_s_Italian_Kitchen_John_Princes_Street-London_England.html
121,The Rajdoot,"['Indian', 'Asian', 'Balti', 'Vegetarian Friendly', 'Vegan Options', 'Halal', 'Gluten Free Options']",4.366642305381919,2.0,"'Very good lunch', 'Delicious Indian meal!', '', ''",/Restaurant_Review-g186338-d1044584-Reviews-The_Rajdoot-London_England.html
122,North Sea Fish Restaurant,"['Seafood', 'British', 'Vegetarian Friendly', 'Gluten Free Options']",4.365595242826031,2.0,"'Seriously.....thee best fish and chips in...', 'If you are a true fish lover this is the p...', '', ''",/Restaurant_Review-g186338-d720168-Reviews-North_Sea_Fish_Restaurant-London_England.html
123,Chino Latino,"['Latin', 'Sushi', 'Asian', 'Fusion', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.365403098784324,3.0,"'Superb food, ambience and service', 'Back Again', '', ''",/Restaurant_Review-g186338-d733940-Reviews-Chino_Latino-London_England.html
124,Social Eating House,"['European', 'British', 'Vegetarian Friendly', 'Gluten Free Options']",4.365403098784324,3.0,"'Good but not amazing', 'Good food!', '', ''",/Restaurant_Review-g186338-d4080917-Reviews-Social_Eating_House-London_England.html
125,Bel Canto Restaurant,"['French', 'European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.365210404580723,3.0,"'Fabulous evening!!', 'Dinner date', '', ''",/Restaurant_Review-g186338-d1367676-Reviews-Bel_Canto_Restaurant-London_England.html
126,Randall & Aubin Restaurant,"['French', 'Seafood', 'European', 'British', 'Vegetarian Friendly', 'Gluten Free Options']",4.365017157848939,2.0,"'Another fabulous meal to start the year', 'Outstanding', '', ''",/Restaurant_Review-g186338-d1019304-Reviews-Randall_Aubin_Restaurant-London_England.html
127,Cote Brasserie - Kensington,"['French', 'European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.3648233562090955,2.0,"'Great family dinner', 'A Little Piece of Paris in London', '', ''",/Restaurant_Review-g186338-d1388951-Reviews-Cote_Brasserie_Kensington-London_England.html
128,Le Caprice,"['French', 'European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.363845940129624,3.0,"'Great place', 'Just as I expected and super too', '', ''",/Restaurant_Review-g186338-d719682-Reviews-Le_Caprice-London_England.html
129,Cahoots,"['British', 'Vegetarian Friendly']",4.363252676252193,2.0,"'Great atmosphere, lovely cocktails, conven...', 'Best Cocktails in London - Atmosphere to M...', '', ''",/Restaurant_Review-g186338-d7934476-Reviews-Cahoots-London_England.html
130,The Blackfriar,"['Bar', 'British', 'Pub', 'Vegetarian Friendly']",4.362553967298737,2.0,"'One of the most interesting and historic p...', 'Providing me with delicious beer and cordi...', '', ''",/Restaurant_Review-g186338-d2158627-Reviews-The_Blackfriar-London_England.html
131,Goddards at Greenwich,"['Fast Food', 'British', 'Vegetarian Friendly']",4.361339422090773,1.0,"'Childhood memories', 'Lovely pies, lovely staff', '', ''",/Restaurant_Review-g186338-d3180656-Reviews-Goddards_at_Greenwich-London_England.html
132,Opera Tavern,"['Mediterranean', 'European', 'Spanish', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.360103220801835,2.0,"'Give it a go (that simple)', 'Celebrating in style', '', ''",/Restaurant_Review-g186338-d2013914-Reviews-Opera_Tavern-London_England.html
133,Regency Cafe,"['Cafe', 'British', 'Diner', 'Vegetarian Friendly']",4.3594768173128875,1.0,"'Perfect breakfast pace!', 'Amazing', '', ''",/Restaurant_Review-g186338-d1986778-Reviews-Regency_Cafe-London_England.html
134,Cote Brasserie - Soho,"['French', 'Mediterranean', 'European', 'Central European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.358632834233686,2.0,"'Fabulous Pre Theatre Meal', 'Good Restaurant - some issues', '', ''",/Restaurant_Review-g186338-d3359779-Reviews-Cote_Brasserie_Soho-London_England.html
135,Gourmet Burger Kitchen,"['British', 'New Zealand', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.3574556663128465,2.0,"'Nice burger', What's Your Table Number, '', ''",/Restaurant_Review-g186338-d1510102-Reviews-Gourmet_Burger_Kitchen-London_England.html
136,Da Mario,"['Italian', 'Pizza', 'Mediterranean', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.357347678181265,2.0,"'Excellent local Italian', 'This is currently closed', '', ''",/Restaurant_Review-g186338-d2470813-Reviews-Da_Mario-London_England.html
137,Steak & Co.,"['Steakhouse', 'British', 'Halal', 'Gluten Free Options']",4.35658715552115,2.0,"'Superb!', 'Fabulous Meal!', '', ''",/Restaurant_Review-g186338-d3639543-Reviews-Steak_Co-London_England.html
138,Comedor Grill & Bar,"['Steakhouse', 'Argentinean', 'South American', 'Vegetarian Friendly']",4.356477846950663,2.0,"'Amazing', 'Nice place and food !', '', ''",/Restaurant_Review-g186338-d3514061-Reviews-Comedor_Grill_Bar-London_England.html
139,ROKA Canary Wharf,"['Japanese', 'Sushi', 'Asian', 'Grill', 'Vegetarian Friendly', 'Vegan Options']",4.356258729159748,3.0,"'Birthday family meal lovely food a bit pri...', 'Very enjoyable meal', '', ''",/Restaurant_Review-g186338-d2173638-Reviews-ROKA_Canary_Wharf-London_England.html
140,Pied a Terre,"['French', 'European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.356148919174385,3.0,"'Great value brilliant lunch!', 'Innovative food in a cosy setting', '', ''",/Restaurant_Review-g186338-d720305-Reviews-Pied_a_Terre-London_England.html
141,Orrery,"['French', 'European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.356038941283845,3.0,"'Very goog meal', 'Another great meal - highly recommended', '', ''",/Restaurant_Review-g186338-d731270-Reviews-Orrery-London_England.html
142,Fiddie’s Italian Kitchen,"['Italian', 'Pizza', 'Mediterranean', 'European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.354368859396187,2.0,"'Lovely owners', 'Wonderful food', '', ''",/Restaurant_Review-g186338-d8734724-Reviews-Fiddie_s_Italian_Kitchen-London_England.html
143,Caxton Grill,"['European', 'British', 'International', 'Vegetarian Friendly', 'Gluten Free Options']",4.354030182325015,3.0,"'WOW!', 'Good Food', '', ''",/Restaurant_Review-g186338-d1016162-Reviews-Caxton_Grill-London_England.html
144,The Admiralty,"['Bar', 'British', 'Pub', 'Vegetarian Friendly', 'Gluten Free Options']",4.352774773416161,2.0,"'Yum', 'Top meal', '', ''",/Restaurant_Review-g186338-d7187050-Reviews-The_Admiralty-London_England.html
145,Pizza Union King's Cross,"['Italian', 'Pizza', 'Fast Food', 'European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.352774773416161,1.0,"'Yummy!', 'Great fast cheap pizza place near Kings Cr...', '', ''",/Restaurant_Review-g186338-d8546683-Reviews-Pizza_Union_King_s_Cross-London_England.html
146,Wright Brothers Borough Market,"['Seafood', 'European', 'British', 'Gluten Free Options']",4.351262981989945,2.0,"'Just Wright', 'excellent fresh fish', '', ''",/Restaurant_Review-g186338-d887068-Reviews-Wright_Brothers_Borough_Market-London_England.html
147,Antalya,"['Mediterranean', 'European', 'Turkish', 'Middle Eastern', 'Vegetarian Friendly', 'Halal', 'Gluten Free Options']",4.350554710475611,2.0,"'Friends birthday', 'BEST HOSPITALITY IN THE WHOLE WORLD!! :-)', '', ''",/Restaurant_Review-g186338-d2313972-Reviews-Antalya-London_England.html
148,Baltic Restaurant & Bar,"['Polish', 'European', 'Eastern European', 'Central European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.3503171186003735,2.0,"'A lovely polish restaurant with an amazing...', 'Always a good experience', '', ''",/Restaurant_Review-g186338-d1501242-Reviews-Baltic_Restaurant_Bar-London_England.html
149,Corrigan's Mayfair,"['Irish', 'British', 'Vegetarian Friendly', 'Gluten Free Options']",4.3503171186003735,3.0,"'Great NYE meal', 'Merry Christmas!', '', ''",/Restaurant_Review-g186338-d1229320-Reviews-Corrigan_s_Mayfair-London_England.html
150,Le Bistro Savoir Faire,"['French', 'European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.34971982059,2.0,"'A really nice experience', 'Excellent Post Show Bistro', '', ''",/Restaurant_Review-g186338-d753803-Reviews-Le_Bistro_Savoir_Faire-London_England.html
151,Macellaio RC South Kensington,"['Italian', 'Mediterranean', 'European', 'Gluten Free Options']",4.34947956450781,2.0,"'Italian charm at its best!', 'New Year’s Eve. Casual', '', ''",/Restaurant_Review-g186338-d3784979-Reviews-Macellaio_RC_South_Kensington-London_England.html
152,Golden Hind,"['Seafood', 'European', 'British']",4.348754164818691,1.0,"'My go-to fish restaurant in London', 'Definitely The Best Fish & Chips I’ve Ever...', '', ''",/Restaurant_Review-g186338-d719237-Reviews-Golden_Hind-London_England.html
153,Palm Court at The Langham,"['French', 'European', 'British', 'Vegetarian Friendly', 'Gluten Free Options']",4.348754164818691,3.0,"'Amazing', 'No better afternoon tea', '', ''",/Restaurant_Review-g186338-d1415601-Reviews-Palm_Court_at_The_Langham-London_England.html
154,Zaika,"['Indian', 'Asian', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.347898978351592,3.0,"'Great meal', 'Well-Seasoned, Authentic and enjoyable (if...', '', ''",/Restaurant_Review-g186338-d720981-Reviews-Zaika-London_England.html
155,Umami,"['Asian', 'Thai', 'Vietnamese', 'Malaysian', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.347405944245762,2.0,"'Fantastic Food', 'Lovely Lunch Out', '', ''",/Restaurant_Review-g186338-d2570369-Reviews-Umami-London_England.html
156,Afternoon Tea at Claridge's,"['British', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.346410224469225,3.0,"'Outstanding customer service with deliciou...', Lovely afternoon tea at Claridge's, '', ''",/Restaurant_Review-g186338-d6387666-Reviews-Afternoon_Tea_at_Claridge_s-London_England.html
157,Helene Darroze at The Connaught,"['French', 'European', 'Vegetarian Friendly', 'Gluten Free Options', 'Vegan Options']",4.345781273709476,3.0,"'High class place', 'Top notch food and service', '', ''",/Restaurant_Review-g186338-d1237584-Reviews-Helene_Darroze_at_The_Connaught-London_England.html
158,Santorini Restaurant,"['Mediterranean', 'Greek', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.345781273709476,2.0,"'Beautiful fresh decor and food with very c...', 'Christmas Lunch', '', ''",/Restaurant_Review-g186338-d1221366-Reviews-Santorini_Restaurant-London_England.html
159,Bar Remo,"['Italian', 'Pizza', 'European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.345781273709476,2.0,"'Shopping Trip', ' stars', '', ''",/Restaurant_Review-g186338-d2298216-Reviews-Bar_Remo-London_England.html
160,Khan's of Kensington,"['Indian', 'Asian', 'Vegetarian Friendly', 'Vegan Options', 'Halal', 'Gluten Free Options']",4.345019699752485,2.0,"'Small Restaurant', 'Fabulous - at last a good Indian restauran...', '', ''",/Restaurant_Review-g186338-d1016670-Reviews-Khan_s_of_Kensington-London_England.html
